2026-02-12T05:30:16Z,unhealthy,192.91
2026-02-12T05:55:59Z,unhealthy,179.15
2026-02-12T06:26:32Z,unhealthy,200.32
2026-02-12T06:49:57Z,unhealthy,179.83
2026-02-12T07:16:43Z,unhealthy,235.63
2026-02-12T07:40:10Z,unhealthy,181.41
2026-02-12T07:59:34Z,unhealthy,155.49
2026-02-12T08:22:57Z,unhealthy,218.89
2026-02-12T08:42:38Z,unhealthy,161.04
2026-02-12T09:05:25Z,unhealthy,194.83
2026-02-12T09:28:39Z,unhealthy,151.29
2026-02-12T09:50:55Z,unhealthy,174.48
2026-02-12T10:11:13Z,unhealthy,169.92
2026-02-12T10:30:17Z,unhealthy,183.13
2026-02-12T10:52:32Z,unhealthy,153.72
2026-02-12T11:12:00Z,unhealthy,172.08
2026-02-12T11:30:12Z,unhealthy,212.62
2026-02-12T11:50:22Z,unhealthy,189.25
2026-02-12T12:04:18Z,unhealthy,199.44
2026-02-12T12:27:30Z,unhealthy,153.44
2026-02-12T12:50:28Z,unhealthy,178.02
2026-02-12T13:22:27Z,unhealthy,140.22
2026-02-12T13:53:53Z,unhealthy,199.72
2026-02-12T14:17:48Z,unhealthy,188.6
2026-02-12T14:39:09Z,unhealthy,176.09
2026-02-12T15:02:45Z,unhealthy,223.64
2026-02-12T15:26:45Z,unhealthy,177.56
2026-02-12T15:48:54Z,unhealthy,187.31
2026-02-12T16:12:10Z,unhealthy,196.82
2026-02-12T16:38:21Z,unhealthy,275.53
2026-02-12T17:03:02Z,unhealthy,200.37
2026-02-12T17:30:49Z,unhealthy,208.14
2026-02-12T17:54:57Z,unhealthy,153.1
2026-02-12T18:16:10Z,unhealthy,194.13
2026-02-12T18:39:48Z,unhealthy,261.91
2026-02-12T19:06:51Z,unhealthy,234.87
2026-02-12T19:32:44Z,unhealthy,251.06
2026-02-12T19:52:23Z,unhealthy,230.47
2026-02-12T20:03:46Z,unhealthy,192.3
2026-02-12T20:18:46Z,unhealthy,244.33
2026-02-12T20:36:15Z,unhealthy,176.66
2026-02-12T20:53:29Z,unhealthy,179.74
2026-02-12T21:05:37Z,unhealthy,214.77
2026-02-12T21:20:05Z,unhealthy,190.75
2026-02-12T21:37:10Z,unhealthy,188.14
2026-02-12T21:52:17Z,unhealthy,157.84
2026-02-12T22:03:07Z,unhealthy,161.11
2026-02-12T22:17:10Z,unhealthy,207.02
2026-02-12T22:33:26Z,unhealthy,199.11
2026-02-12T22:49:48Z,unhealthy,253.27
2026-02-12T23:01:23Z,unhealthy,218.04
2026-02-12T23:14:47Z,unhealthy,265.67
2026-02-12T23:29:42Z,unhealthy,171.42
2026-02-12T23:45:09Z,unhealthy,185.9
2026-02-12T23:57:08Z,unhealthy,174.68
2026-02-13T00:39:13Z,unhealthy,206.87
2026-02-13T01:08:48Z,unhealthy,182.86
2026-02-13T01:52:00Z,unhealthy,212.17
2026-02-13T02:54:22Z,unhealthy,165.49
2026-02-13T03:48:53Z,unhealthy,170.66
2026-02-13T04:34:02Z,unhealthy,175.34
2026-02-13T05:10:53Z,unhealthy,224.7
2026-02-13T05:41:37Z,unhealthy,175.97
2026-02-13T06:07:34Z,unhealthy,169.24
2026-02-13T06:34:53Z,unhealthy,147.65
2026-02-13T06:59:58Z,unhealthy,197.91
2026-02-13T07:28:56Z,unhealthy,235.29
2026-02-13T07:50:45Z,unhealthy,187.33
2026-02-13T08:06:15Z,unhealthy,208.69
2026-02-13T08:25:43Z,unhealthy,191.6
2026-02-13T08:46:01Z,unhealthy,176.9
2026-02-13T09:05:38Z,unhealthy,168.02
2026-02-13T09:26:40Z,unhealthy,220.28
2026-02-13T09:47:19Z,unhealthy,201.41
2026-02-13T10:05:47Z,unhealthy,158.45
2026-02-13T10:24:40Z,unhealthy,294.71
2026-02-13T10:44:03Z,unhealthy,141.64
2026-02-13T11:04:20Z,unhealthy,160.92
2026-02-13T11:20:12Z,unhealthy,146.54
2026-02-13T11:37:16Z,unhealthy,148.99
2026-02-13T11:50:42Z,unhealthy,196.3
2026-02-13T12:01:16Z,unhealthy,226.86
2026-02-13T12:23:43Z,unhealthy,176.79
2026-02-13T12:44:20Z,unhealthy,186.26
2026-02-13T13:13:28Z,unhealthy,197.68
2026-02-13T13:42:39Z,unhealthy,245.24
2026-02-13T14:07:29Z,unhealthy,150.33
2026-02-13T14:27:37Z,unhealthy,152.08
2026-02-13T14:48:19Z,unhealthy,155.25
2026-02-13T15:06:53Z,unhealthy,172.05
2026-02-13T15:26:48Z,unhealthy,252.13
2026-02-13T15:47:39Z,unhealthy,246.48
2026-02-13T16:05:32Z,unhealthy,341.21
2026-02-13T16:25:18Z,unhealthy,175.37
2026-02-13T16:46:02Z,unhealthy,501.79
2026-02-13T17:08:19Z,unhealthy,312.43
2026-02-13T17:28:48Z,unhealthy,233.88
2026-02-13T17:48:32Z,unhealthy,203.86
2026-02-13T18:04:49Z,unhealthy,249.14
2026-02-13T18:23:45Z,unhealthy,250.39
2026-02-13T18:44:00Z,unhealthy,181.49
2026-02-13T19:07:57Z,unhealthy,183.36
2026-02-13T19:29:26Z,unhealthy,256.58
2026-02-13T19:48:30Z,unhealthy,145.97
2026-02-13T20:03:15Z,unhealthy,252.22
2026-02-13T20:19:14Z,unhealthy,279.62
2026-02-13T20:36:34Z,unhealthy,179.51
2026-02-13T20:55:44Z,unhealthy,234.02
2026-02-13T21:11:46Z,unhealthy,256.52
2026-02-13T21:27:13Z,unhealthy,206.81
2026-02-13T21:47:00Z,unhealthy,241.28
2026-02-13T22:01:19Z,unhealthy,331.69
2026-02-13T22:16:19Z,unhealthy,163.69
2026-02-13T22:32:28Z,unhealthy,290.0
2026-02-13T22:50:48Z,unhealthy,207.33
2026-02-13T23:03:50Z,unhealthy,240.25
2026-02-13T23:17:24Z,unhealthy,172.26
2026-02-13T23:33:15Z,unhealthy,162.74
2026-02-13T23:47:32Z,unhealthy,191.71
2026-02-13T23:58:48Z,unhealthy,212.6
2026-02-14T00:46:53Z,unhealthy,203.75
2026-02-14T01:19:26Z,unhealthy,224.07
2026-02-14T02:06:46Z,unhealthy,199.96
2026-02-14T03:09:11Z,unhealthy,191.6
2026-02-14T03:57:03Z,unhealthy,233.4
2026-02-14T04:36:54Z,unhealthy,194.61
2026-02-14T05:04:36Z,unhealthy,189.19
2026-02-14T05:29:50Z,unhealthy,225.68
2026-02-14T05:51:13Z,unhealthy,197.2
2026-02-14T06:07:23Z,unhealthy,198.35
2026-02-14T06:26:01Z,unhealthy,213.31
2026-02-14T06:46:31Z,unhealthy,202.79
2026-02-14T07:06:30Z,unhealthy,192.07
2026-02-14T07:23:54Z,unhealthy,199.66
2026-02-14T07:41:12Z,unhealthy,248.0
2026-02-14T07:54:14Z,unhealthy,149.74
2026-02-14T08:02:56Z,unhealthy,196.29
2026-02-14T08:15:23Z,unhealthy,167.66
2026-02-14T08:31:04Z,unhealthy,204.18
2026-02-14T08:49:06Z,unhealthy,171.0
2026-02-14T09:02:13Z,unhealthy,181.03
2026-02-14T09:15:53Z,unhealthy,170.86
2026-02-14T09:31:38Z,unhealthy,173.08
2026-02-14T09:46:59Z,unhealthy,181.57
2026-02-14T09:58:08Z,unhealthy,249.23
2026-02-14T10:11:07Z,unhealthy,489.05
2026-02-14T10:24:43Z,unhealthy,178.63
2026-02-14T10:41:19Z,unhealthy,149.02
2026-02-14T10:54:13Z,unhealthy,162.88
2026-02-14T11:03:02Z,unhealthy,199.76
2026-02-14T11:14:13Z,unhealthy,186.79
2026-02-14T11:27:46Z,unhealthy,177.85
2026-02-14T11:39:35Z,unhealthy,196.67
2026-02-14T11:49:16Z,unhealthy,161.07
2026-02-14T11:57:21Z,unhealthy,146.51
2026-02-14T12:14:00Z,unhealthy,180.29
2026-02-14T12:30:05Z,unhealthy,194.0
2026-02-14T12:52:31Z,unhealthy,150.12
2026-02-14T13:14:48Z,unhealthy,182.08
2026-02-14T13:34:42Z,unhealthy,170.98
2026-02-14T13:52:54Z,unhealthy,198.04
2026-02-14T14:04:38Z,unhealthy,199.72
2026-02-14T14:17:02Z,unhealthy,187.71
2026-02-14T14:32:17Z,unhealthy,191.45
2026-02-14T14:47:15Z,unhealthy,222.16
2026-02-14T14:58:13Z,unhealthy,187.33
2026-02-14T15:11:17Z,unhealthy,190.89
2026-02-14T15:24:32Z,unhealthy,160.07
2026-02-14T15:39:10Z,unhealthy,190.06
2026-02-14T15:51:09Z,unhealthy,176.76
2026-02-14T16:00:22Z,unhealthy,174.83
2026-02-14T16:13:26Z,unhealthy,156.5
2026-02-14T16:28:27Z,unhealthy,213.84
2026-02-14T16:46:50Z,unhealthy,231.56
2026-02-14T16:59:51Z,unhealthy,234.64
2026-02-14T17:13:00Z,unhealthy,180.45
2026-02-14T17:26:47Z,unhealthy,225.45
2026-02-14T17:41:06Z,unhealthy,191.38
2026-02-14T17:52:33Z,unhealthy,163.91
2026-02-14T18:00:32Z,unhealthy,216.55
2026-02-14T18:14:53Z,unhealthy,195.65
2026-02-14T18:30:40Z,unhealthy,158.22
2026-02-14T18:50:43Z,unhealthy,213.47
2026-02-14T19:03:33Z,unhealthy,193.45
2026-02-14T19:15:04Z,unhealthy,198.8
2026-02-14T19:29:12Z,unhealthy,185.84
2026-02-14T19:40:49Z,unhealthy,204.04
2026-02-14T19:50:06Z,unhealthy,161.69
2026-02-14T19:57:47Z,unhealthy,193.58
2026-02-14T20:09:30Z,unhealthy,166.85
2026-02-14T20:22:33Z,unhealthy,195.76
2026-02-14T20:38:12Z,unhealthy,192.96
2026-02-14T20:50:16Z,unhealthy,204.33
2026-02-14T20:59:42Z,unhealthy,195.26
2026-02-14T21:11:04Z,unhealthy,158.38
2026-02-14T21:24:19Z,unhealthy,165.96
2026-02-14T21:37:45Z,unhealthy,249.33
2026-02-14T21:48:24Z,unhealthy,183.02
2026-02-14T21:57:08Z,unhealthy,158.62
2026-02-14T22:07:35Z,unhealthy,261.5
2026-02-14T22:19:32Z,unhealthy,176.45
2026-02-14T22:34:53Z,unhealthy,196.42
2026-02-14T22:47:14Z,unhealthy,207.43
2026-02-14T22:57:28Z,unhealthy,182.27
2026-02-14T23:09:28Z,unhealthy,211.99
2026-02-14T23:22:10Z,unhealthy,204.05
2026-02-14T23:36:17Z,unhealthy,214.21
2026-02-14T23:47:18Z,unhealthy,220.42
2026-02-14T23:56:36Z,unhealthy,174.09
2026-02-15T00:32:22Z,unhealthy,184.52
2026-02-15T00:59:39Z,unhealthy,222.99
2026-02-15T01:41:51Z,unhealthy,151.87
2026-02-15T02:39:49Z,unhealthy,168.57
2026-02-15T03:38:49Z,unhealthy,191.94
2026-02-15T04:29:47Z,unhealthy,185.01
2026-02-15T05:07:50Z,unhealthy,164.99
2026-02-15T05:37:19Z,unhealthy,210.38
2026-02-15T06:01:37Z,unhealthy,187.51
2026-02-15T06:27:33Z,unhealthy,183.67
2026-02-15T06:49:37Z,unhealthy,212.63
2026-02-15T07:10:37Z,unhealthy,176.59
2026-02-15T07:28:56Z,unhealthy,163.97
2026-02-15T07:46:40Z,unhealthy,184.72
2026-02-15T07:59:28Z,unhealthy,215.09
2026-02-15T08:15:43Z,unhealthy,194.9
2026-02-15T08:31:33Z,unhealthy,184.11
2026-02-15T08:49:42Z,unhealthy,199.33
2026-02-15T09:02:31Z,unhealthy,205.82
2026-02-15T09:16:39Z,unhealthy,162.24
2026-02-15T09:32:40Z,unhealthy,210.88
2026-02-15T09:48:00Z,unhealthy,172.38
2026-02-15T09:58:24Z,unhealthy,205.23
2026-02-15T10:11:37Z,unhealthy,205.85
2026-02-15T10:25:36Z,unhealthy,163.94
